0.086672,0,-0,22216
0.18186,1.1474e-19,-0,22217
0.16726,0.00068288,0.0031895,22218
0.1669,8.3149e-19,-0,22219
0.18099,0,-0,22220
0.14295,0.001583,0.0045655,22221
0.17867,0.00067842,0.0078375,22222
0.16316,4.7692e-07,1.2557e-05,22223
0.16668,0.00088193,0.0042845,22224
0.16997,0.00063534,0.0033196,22225
0.1859,3.029e-18,-0,22226
0.12345,2.1711e-18,-0,22227
0.1682,2.428e-06,8.9132e-06,22228
0.21127,0,-0,22229
0.2042,0,-0,22230
0.16938,0.00088813,0.016004,22231
0.15585,0.0005984,0.0039115,22232
0.19844,0,-0,22233
0.16767,0.00054717,0.0026003,22234
0.12496,6.2466e-05,0.0031628,22235
0.17989,1.9507e-20,-0,22236
0.22775,8.3686e-19,-0,22237
0.15426,2.4638e-06,1.4648e-05,22238
0.19865,0,-0,22239
0.12885,0.00030148,0.0010995,22240
0.17533,5.6265e-18,-0,22241
0.13345,0.00016196,0.0011282,22242
0.1863,0.00061406,0.01183,22243
0.20871,3.4052e-18,-0,22244
0.17733,3.1041e-19,-0,22245
0.1675,0.00071539,0.0035762,22246
0.14292,0.0023639,0.0057609,22247
0.23459,8.2192e-18,-0,22248
0.13942,1.6174e-18,-0,22249
0.23658,3.3434e-18,-0,22250
0.233,0,-0,22251
0.21476,3.9087e-18,-0,22252
0.18167,0,-0,22253
0.16529,7.843e-20,-0,22254
0.42851,0.00023717,0.0084974,22255
0.18319,5.1224e-18,-0,22256
